spec_id,symbol,source_type,valid_from,valid_to_exclusive,payout_model,underlying,quote_currency,settlement_currency,margin_currency,multiplier_major,multiplier_currency,multiplier_raw,evidence_confidence,missing_fields,field_provenance,source_urls,data_source_commit,metadata_row_sha256,notes
MONUSDT-SNAPSHOT-be0b278cbb48,MONUSDT,BITMEX_INSTRUMENT_SNAPSHOT,2025-11-28T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,MON,USDT,USDT,USDT,0.01,MON,10000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,be0b278cbb48e142eafdb319f1b406c36ffbb43ae1f2ef6401f7bfbc1cab2795,Current snapshot version generated locally without network access.
MOODENGUSDT-SNAPSHOT-5f38839ab071,MOODENGUSDT,BITMEX_INSTRUMENT_SNAPSHOT,2024-10-04T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,MOODENG,USDT,USDT,USDT,1,MOODENG,1000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,5f38839ab0714584956e3ccb84d4836412619436c04908f302dd3495cf25a778,Current snapshot version generated locally without network access.
MOONPIGUSDT-SNAPSHOT-b3613a7bc4df,MOONPIGUSDT,BITMEX_INSTRUMENT_SNAPSHOT,2025-05-28T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,MOONPIG,USDT,USDT,USDT,1,MOONPIG,1000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,b3613a7bc4df899c997a3c775e99a8233d839d1165aae3e3c66afb920cc2110c,Current snapshot version generated locally without network access.
MOVEUSDT-SNAPSHOT-e9cfae56d5b5,MOVEUSDT,BITMEX_INSTRUMENT_SNAPSHOT,2024-12-10T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,MOVE,USDT,USDT,USDT,1,MOVE,1000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,e9cfae56d5b5c22eb69a600ec9d139a028c9fc91ec774c383091923460cb2201,Current snapshot version generated locally without network access.
MSFTUSDT-SNAPSHOT-4f4b5cefcab3,MSFTUSDT,BITMEX_INSTRUMENT_SNAPSHOT,2026-03-11T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,MSFT,USDT,USDT,USDT,0.01,MSFT,10000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,4f4b5cefcab332bc70887b55b7ae49831b00ba87385d772f179e7bf317b9a0a9,Current snapshot version generated locally without network access.
MSTRUSDT-SNAPSHOT-b744bf620a62,MSTRUSDT,BITMEX_INSTRUMENT_SNAPSHOT,2026-03-11T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,MSTR,USDT,USDT,USDT,0.01,MSTR,10000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,b744bf620a6204eda7fd1a7fdc006290af7bb7a27b6b60ce099b81c6b8123cbf,Current snapshot version generated locally without network access.
MUBARAKUSDT-SNAPSHOT-dc88b8d26616,MUBARAKUSDT,BITMEX_INSTRUMENT_SNAPSHOT,2025-03-17T12:00:00Z,9999-12-31T00:00:00Z,LINEAR,MUBARAK,USDT,USDT,USDT,1,MUBARAK,1000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,dc88b8d2661644ec677685a483a0788f968b758b949f7370759477d07b2dc6a8,Current snapshot version generated locally without network access.
MYROUSDT-SNAPSHOT-cbd208efab40,MYROUSDT,BITMEX_INSTRUMENT_SNAPSHOT,2024-01-23T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,MYRO,USDT,USDT,USDT,1,MYRO,1000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,cbd208efab401dd5e19fadf76432564bf42ec1d1fcbd4f41f73da44c90e55e50,Current snapshot version generated locally without network access.
NATGASUSDT-SNAPSHOT-df40a848051e,NATGASUSDT,BITMEX_INSTRUMENT_SNAPSHOT,2026-04-16T12:00:00Z,9999-12-31T00:00:00Z,LINEAR,NATGAS,USDT,USDT,USDT,1,NATGAS,1000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,df40a848051e5ac7312dccc3f610a08ea34298242f425f5debf3b4367e2b1ba6,Current snapshot version generated locally without network access.
NEARUSD-SNAPSHOT-413ec3e9733c,NEARUSD,BITMEX_INSTRUMENT_SNAPSHOT,2022-05-05T04:00:00Z,9999-12-31T00:00:00Z,QUANTO,NEAR,USD,XBT,XBT,0.0001,XBT,10000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""multiplier / 100000000 XBt per the frozen BitMEX instrument snapshot"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,413ec3e9733c8aae0ceeecd95ef0604635dc7dcf6d407f861151ba18f377b1b4,Current snapshot version generated locally without network access.
NEARUSDT-SNAPSHOT-44ca0aa087eb,NEARUSDT,BITMEX_INSTRUMENT_SNAPSHOT,2023-11-07T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,NEAR,USDT,USDT,USDT,0.001,NEAR,1000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,44ca0aa087eb05005a05268426e00454e79c5453cd55147b6808eb7ef59674eb,Current snapshot version generated locally without network access.
NEIROUSDT-SNAPSHOT-2215220ffc3e,NEIROUSDT,BITMEX_INSTRUMENT_SNAPSHOT,2024-08-13T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,NEIRO,USDT,USDT,USDT,1,NEIRO,1000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,2215220ffc3e65b41a03c3e9ed16a0c6442d5a4d79b65107cd99c6a7990083a7,Current snapshot version generated locally without network access.
NEOG18-SNAPSHOT-bdfd198bd4c4,NEOG18,BITMEX_INSTRUMENT_SNAPSHOT,2018-02-04T20:00:00Z,9999-12-31T00:00:00Z,LINEAR,NEO,XBT,XBT,XBT,1,NEO,100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,bdfd198bd4c4a91bd0995a766eb219348c2ac66be66fde8ec126613aa07be84e,Current snapshot version generated locally without network access.
NEOH18-SNAPSHOT-cc6f269640ef,NEOH18,BITMEX_INSTRUMENT_SNAPSHOT,2018-02-23T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,NEO,XBT,XBT,XBT,1,NEO,100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,cc6f269640eff4d4061aad0685c1005276abee280e6f3b6da9613fd71490c2fa,Current snapshot version generated locally without network access.
NFLXUSDT-SNAPSHOT-47419602d15c,NFLXUSDT,BITMEX_INSTRUMENT_SNAPSHOT,2026-03-11T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,NFLX,USDT,USDT,USDT,0.01,NFLX,10000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,47419602d15c98598c0b523f18da334bdc5d7c2a36a3522636f72214c5138cc5,Current snapshot version generated locally without network access.
NILUSDT-SNAPSHOT-95e44039cbaf,NILUSDT,BITMEX_INSTRUMENT_SNAPSHOT,2025-03-25T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,NIL,USDT,USDT,USDT,0.01,NIL,10000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,95e44039cbafb0cc6360b01a1137005181523830d5cefeac7bde1977b39237b5,Current snapshot version generated locally without network access.
NILUSDTH25-SNAPSHOT-bd19881c0b8b,NILUSDTH25,BITMEX_INSTRUMENT_SNAPSHOT,2025-03-21T09:00:00Z,9999-12-31T00:00:00Z,LINEAR,NIL,USDT,USDT,USDT,1,NIL,1000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,bd19881c0b8b089d80c012878ef5ebd80717c0c177d5d5af9b235898fc9d7a99,Current snapshot version generated locally without network access.
NOTUSDT-SNAPSHOT-30ddc00aa143,NOTUSDT,BITMEX_INSTRUMENT_SNAPSHOT,2024-05-17T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,NOT,USDT,USDT,USDT,1,NOT,1000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,30ddc00aa1435c0ce24c82a20e9925b7755ce1c14c0eb3f1d90f844c677d2412,Current snapshot version generated locally without network access.
NOTUSDTK24-SNAPSHOT-f2d3256c9cc7,NOTUSDTK24,BITMEX_INSTRUMENT_SNAPSHOT,2024-05-10T09:00:00Z,9999-12-31T00:00:00Z,LINEAR,NOT,USDT,USDT,USDT,1,NOT,1000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,f2d3256c9cc7457c1c4beea3a0aac625cadbab255422edf788bc82e3dbee7312,Current snapshot version generated locally without network access.
NTRNUSDT-SNAPSHOT-ad98af8af8b1,NTRNUSDT,BITMEX_INSTRUMENT_SNAPSHOT,2023-10-17T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,NTRN,USDT,USDT,USDT,1,NTRN,1000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,ad98af8af8b19fe2e8f2282fbb28c38a18b7aa56d2c432a27ae6ecaba346fdff,Current snapshot version generated locally without network access.
NVDAUSDT-SNAPSHOT-3e018a86506c,NVDAUSDT,BITMEX_INSTRUMENT_SNAPSHOT,2025-12-15T12:00:00Z,9999-12-31T00:00:00Z,LINEAR,NVDA,USDT,USDT,USDT,0.01,NVDA,10000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,3e018a86506c658d28990c64eb17254636fa2a5c2ebc8b0f2f5317adc795f384,Current snapshot version generated locally without network access.
NZDUSD-SNAPSHOT-35c0119d90e6,NZDUSD,BITMEX_INSTRUMENT_SNAPSHOT,2022-08-03T04:00:00Z,9999-12-31T00:00:00Z,QUANTO,NZD,USD,XBT,XBT,0.0001,XBT,10000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""multiplier / 100000000 XBt per the frozen BitMEX instrument snapshot"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,35c0119d90e601c00a67c229364e99f1758d130fcf28538872882a8f21280687,Current snapshot version generated locally without network access.
NZDUSDT-SNAPSHOT-49887d6367a8,NZDUSDT,BITMEX_INSTRUMENT_SNAPSHOT,2022-08-03T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,NZD,USDT,USDT,USDT,1,NZD,1000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,49887d6367a82b238cdafc7a669a747d6fcaef0730e9a3086ce29e9179a31563,Current snapshot version generated locally without network access.
OKBUSDT-SNAPSHOT-123095edc5ca,OKBUSDT,BITMEX_INSTRUMENT_SNAPSHOT,2023-11-17T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,OKB,USDT,USDT,USDT,0.0001,OKB,100,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,123095edc5ca131aaa0a2c1fa5a87a569afd100e3727de10a6a9e34b710371ae,Current snapshot version generated locally without network access.
OMUSDT-SNAPSHOT-febf3bdad771,OMUSDT,BITMEX_INSTRUMENT_SNAPSHOT,2025-04-14T12:00:00Z,9999-12-31T00:00:00Z,LINEAR,OM,USDT,USDT,USDT,0.01,OM,10000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,febf3bdad77132f09f20a6d491747cb0cbe545b6c9320296b5e14c2c6bb0f126,Current snapshot version generated locally without network access.
ONDOUSDT-SNAPSHOT-7e03550ebc2b,ONDOUSDT,BITMEX_INSTRUMENT_SNAPSHOT,2024-01-19T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,ONDO,USDT,USDT,USDT,1,ONDO,1000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,7e03550ebc2bb093a973beba595d6fd14b4d38e19c416426787db882500f5054,Current snapshot version generated locally without network access.
OPNUSDT-SNAPSHOT-d58d3d72de6b,OPNUSDT,BITMEX_INSTRUMENT_SNAPSHOT,2026-03-06T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,OPN,USDT,USDT,USDT,1,OPN,1000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,d58d3d72de6be56e482a83a547039e1c73c0bc207f7b957559e662494cb3fb52,Current snapshot version generated locally without network access.
OPUSD-SNAPSHOT-ce0ab42689d1,OPUSD,BITMEX_INSTRUMENT_SNAPSHOT,2024-01-16T04:00:00Z,9999-12-31T00:00:00Z,QUANTO,OP,USD,XBT,XBT,0.0001,XBT,10000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""multiplier / 100000000 XBt per the frozen BitMEX instrument snapshot"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,ce0ab42689d13df1b775a236a63a6e19bb8a0391063053bba28ccf9dfac4c4fa,Current snapshot version generated locally without network access.
OPUSDT-SNAPSHOT-3ead7d58ad86,OPUSDT,BITMEX_INSTRUMENT_SNAPSHOT,2024-01-16T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,OP,USDT,USDT,USDT,1,OP,1000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,3ead7d58ad8626f62d77fca571e26770e1ced80dccba46a900b5a908d1fe9f77,Current snapshot version generated locally without network access.
